"ITTER107","Territory","VARICT","Data type","ATECO_2007","NACE 2007","CLLVT","Size classes of persons employed","TIME","Select time","Value","Flag Codes","Flags"
"IT","Italy","E_CC_LO_PERC","only low","61","telecommunications","W_GE10","10 and over","2018","2018",7.77,,
"IT","Italy","E_CC_LO_PERC","only low","61","telecommunications","W_GE10","10 and over","2020","2020",15.14,,
"IT","Italy","E_CC_LO_PERC","only low","68","real estate activities","W_GE10","10 and over","2014","2014",13.44,,
"IT","Italy","E_CC_LO_PERC","only low","68","real estate activities","W_GE10","10 and over","2016","2016",10.13,"b","break in series"
"IT","Italy","E_CC_LO_PERC","only low","68","real estate activities","W_GE10","10 and over","2018","2018",7.34,,
"IT","Italy","E_CC_LO_PERC","only low","68","real estate activities","W_GE10","10 and over","2020","2020",15.03,,
"IT","Italy","E_CC_LO_PERC","only low","79","travel agency, tour operator and other reservation service and related activities","W_GE10","10 and over","2014","2014",13.19,,
"IT","Italy","E_CC_LO_PERC","only low","79","travel agency, tour operator and other reservation service and related activities","W_GE10","10 and over","2016","2016",8.6,"b","break in series"
"IT","Italy","E_CC_LO_PERC","only low","79","travel agency, tour operator and other reservation service and related activities","W_GE10","10 and over","2018","2018",6.73,,
"IT","Italy","E_CC_LO_PERC","only low","79","travel agency, tour operator and other reservation service and related activities","W_GE10","10 and over","2020","2020",7.99,,
"IT","Italy","E_CC_LO_PERC","only low","CD-CG","manufacture of coke and refined petroleum products, of chemicals and chemical products, of basic pharmaceutical products and preparations, of rubber, plastic and of other non-metallic mineral products","W_GE10","10 and over","2014","2014",20.58,,
"IT","Italy","E_CC_LO_PERC","only low","CD-CG","manufacture of coke and refined petroleum products, of chemicals and chemical products, of basic pharmaceutical products and preparations, of rubber, plastic and of other non-metallic mineral products","W_GE10","10 and over","2016","2016",16.91,"b","break in series"
"IT","Italy","E_CC_LO_PERC","only low","CD-CG","manufacture of coke and refined petroleum products, of chemicals and chemical products, of basic pharmaceutical products and preparations, of rubber, plastic and of other non-metallic mineral products","W_GE10","10 and over","2018","2018",12.69,,
"IT","Italy","E_CC_LO_PERC","only low","CD-CG","manufacture of coke and refined petroleum products, of chemicals and chemical products, of basic pharmaceutical products and preparations, of rubber, plastic and of other non-metallic mineral products","W_GE10","10 and over","2020","2020",22.57,,
"IT","Italy","E_CC_LO_PERC","only low","CJ-CK","manufacture of electrical equipment and of machinery and equipment n.e.c. ","W_GE10","10 and over","2014","2014",20.71,,
"IT","Italy","E_CC_LO_PERC","only low","CJ-CK","manufacture of electrical equipment and of machinery and equipment n.e.c. ","W_GE10","10 and over","2016","2016",13.63,"b","break in series"
"IT","Italy","E_CC_LO_PERC","only low","CJ-CK","manufacture of electrical equipment and of machinery and equipment n.e.c. ","W_GE10","10 and over","2018","2018",12.61,,
"IT","Italy","E_CC_LO_PERC","only low","CJ-CK","manufacture of electrical equipment and of machinery and equipment n.e.c. ","W_GE10","10 and over","2020","2020",23.42,,
"IT","Italy","E_CC_LO_PERC","only low","JA_X_58","motion picture, video and television programme production, sound recording","W_GE10","10 and over","2014","2014",12.96,,
"IT","Italy","E_CC_LO_PERC","only low","JA_X_58","motion picture, video and television programme production, sound recording","W_GE10","10 and over","2016","2016",9.6,"b","break in series"
"IT","Italy","E_CC_LO_PERC","only low","JA_X_58","motion picture, video and television programme production, sound recording","W_GE10","10 and over","2018","2018",26.25,,
"IT","Italy","E_CC_LO_PERC","only low","JA_X_58","motion picture, video and television programme production, sound recording","W_GE10","10 and over","2020","2020",19.34,,
"IT","Italy","E_CC_LO_PERC","only low","0031","professional, scientific and technical activities except veterinary activities","W_GE10","10 and over","2014","2014",23.92,,
"IT","Italy","E_CC_LO_PERC","only low","0031","professional, scientific and technical activities except veterinary activities","W_GE10","10 and over","2016","2016",8.65,"b","break in series"
"IT","Italy","E_CC_LO_PERC","only low","0031","professional, scientific and technical activities except veterinary activities","W_GE10","10 and over","2018","2018",13.4,,
"IT","Italy","E_CC_LO_PERC","only low","0031","professional, scientific and technical activities except veterinary activities","W_GE10","10 and over","2020","2020",20.02,,
"IT","Italy","E_CC_LO_PERC","only low","0032","administrative and support service activities except travel agency, tour operator and other reservation service and related activities (N escluso 79)","W_GE10","10 and over","2014","2014",17.63,,
"IT","Italy","E_CC_LO_PERC","only low","0032","administrative and support service activities except travel agency, tour operator and other reservation service and related activities (N escluso 79)","W_GE10","10 and over","2016","2016",10.66,"b","break in series"
"IT","Italy","E_CC_LO_PERC","only low","0032","administrative and support service activities except travel agency, tour operator and other reservation service and related activities (N escluso 79)","W_GE10","10 and over","2018","2018",5.61,,
"IT","Italy","E_CC_LO_PERC","only low","0032","administrative and support service activities except travel agency, tour operator and other reservation service and related activities (N escluso 79)","W_GE10","10 and over","2020","2020",14.22,,
"IT","Italy","E_CC_LO_PERC","only low","0033","ict sector","W_GE10","10 and over","2014","2014",18.55,,
"IT","Italy","E_CC_LO_PERC","only low","0033","ict sector","W_GE10","10 and over","2016","2016",12.64,"b","break in series"
"IT","Italy","E_CC_LO_PERC","only low","0033","ict sector","W_GE10","10 and over","2018","2018",13.91,,
"IT","Italy","E_CC_LO_PERC","only low","0033","ict sector","W_GE10","10 and over","2020","2020",16.58,,
"IT","Italy","E_CC_LO_PERC","only low","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W10_49","10-49","2014","2014",17.47,,
"IT","Italy","E_CC_LO_PERC","only low","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W10_49","10-49","2016","2016",7.72,"b","break in series"
"IT","Italy","E_CC_LO_PERC","only low","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W10_49","10-49","2018","2018",6.25,,
"IT","Italy","E_CC_LO_PERC","only low","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W10_49","10-49","2020","2020",19.74,,
"IT","Italy","E_CC_LO_PERC","only low","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE10","10 and over","2014","2014",17.48,,
"IT","Italy","E_CC_LO_PERC","only low","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE10","10 and over","2016","2016",8.09,"b","break in series"
"IT","Italy","E_CC_LO_PERC","only low","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE10","10 and over","2018","2018",6.77,,
"IT","Italy","E_CC_LO_PERC","only low","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE10","10 and over","2020","2020",19.31,,
"IT","Italy","E_CC_LO_PERC","only low","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W50_99","50-99","2014","2014",17.24,,
"IT","Italy","E_CC_LO_PERC","only low","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W50_99","50-99","2016","2016",11.56,"b","break in series"
"IT","Italy","E_CC_LO_PERC","only low","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W50_99","50-99","2018","2018",10.42,,
"IT","Italy","E_CC_LO_PERC","only low","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W50_99","50-99","2020","2020",13.84,,
"IT","Italy","E_CC_LO_PERC","only low","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W100_249","100-249","2014","2014",18.75,,
"IT","Italy","E_CC_LO_PERC","only low","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W100_249","100-249","2016","2016",9.57,"b","break in series"
"IT","Italy","E_CC_LO_PERC","only low","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W100_249","100-249","2018","2018",11.15,,
"IT","Italy","E_CC_LO_PERC","only low","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W100_249","100-249","2020","2020",17.89,,
"IT","Italy","E_CC_LO_PERC","only low","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE250","250 and over","2014","2014",16.25,,
"IT","Italy","E_CC_LO_PERC","only low","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE250","250 and over","2016","2016",12.74,"b","break in series"
"IT","Italy","E_CC_LO_PERC","only low","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE250","250 and over","2018","2018",13.17,,
"IT","Italy","E_CC_LO_PERC","only low","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE250","250 and over","2020","2020",18.06,,
"IT","Italy","E_CC_LO_PERC","only low","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W10_49","10-49","2014","2014",19.08,,
"IT","Italy","E_CC_LO_PERC","only low","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W10_49","10-49","2016","2016",9.29,"b","break in series"
"IT","Italy","E_CC_LO_PERC","only low","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W10_49","10-49","2018","2018",6.9,,
"IT","Italy","E_CC_LO_PERC","only low","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W10_49","10-49","2020","2020",20.87,,
"IT","Italy","E_CC_LO_PERC","only low","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2014","2014",19.01,,
"IT","Italy","E_CC_LO_PERC","only low","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2016","2016",9.73,"b","break in series"
"IT","Italy","E_CC_LO_PERC","only low","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2018","2018",7.58,,
"IT","Italy","E_CC_LO_PERC","only low","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2020","2020",20.72,,
"IT","Italy","E_CC_LO_PERC","only low","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W50_99","50-99","2014","2014",19.38,,
"IT","Italy","E_CC_LO_PERC","only low","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W50_99","50-99","2016","2016",13.45,"b","break in series"
"IT","Italy","E_CC_LO_PERC","only low","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W50_99","50-99","2018","2018",11.79,,
"IT","Italy","E_CC_LO_PERC","only low","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W50_99","50-99","2020","2020",18.5,,
"IT","Italy","E_CC_LO_PERC","only low","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W100_249","100-249","2014","2014",17.38,,
"IT","Italy","E_CC_LO_PERC","only low","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W100_249","100-249","2016","2016",11.38,"b","break in series"
"IT","Italy","E_CC_LO_PERC","only low","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W100_249","100-249","2018","2018",12.91,,
"IT","Italy","E_CC_LO_PERC","only low","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W100_249","100-249","2020","2020",21.46,,
"IT","Italy","E_CC_LO_PERC","only low","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE250","250 and over","2014","2014",16.89,,
"IT","Italy","E_CC_LO_PERC","only low","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE250","250 and over","2016","2016",14.93,"b","break in series"
"IT","Italy","E_CC_LO_PERC","only low","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE250","250 and over","2018","2018",15.27,,
"IT","Italy","E_CC_LO_PERC","only low","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE250","250 and over","2020","2020",20.11,,
"IT","Italy","E_CC_LO_PERC","only low","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W10_49","10-49","2014","2014",17.72,,
"IT","Italy","E_CC_LO_PERC","only low","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W10_49","10-49","2016","2016",11.61,"b","break in series"
"IT","Italy","E_CC_LO_PERC","only low","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W10_49","10-49","2018","2018",6.81,,
"IT","Italy","E_CC_LO_PERC","only low","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W10_49","10-49","2020","2020",21.09,,
"IT","Italy","E_CC_LO_PERC","only low","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE10","10 and over","2014","2014",17.88,,
"IT","Italy","E_CC_LO_PERC","only low","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE10","10 and over","2016","2016",12.75,"b","break in series"
"IT","Italy","E_CC_LO_PERC","only low","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE10","10 and over","2018","2018",9.44,,
"IT","Italy","E_CC_LO_PERC","only low","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE10","10 and over","2020","2020",21.11,,
"IT","Italy","E_CC_LO_PERC","only low","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W50_99","50-99","2014","2014",20.53,,
"IT","Italy","E_CC_LO_PERC","only low","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W50_99","50-99","2016","2016",17.44,"b","break in series"
"IT","Italy","E_CC_LO_PERC","only low","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W50_99","50-99","2018","2018",15.35,,
"IT","Italy","E_CC_LO_PERC","only low","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W50_99","50-99","2020","2020",19.98,,
"IT","Italy","E_CC_LO_PERC","only low","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W100_249","100-249","2014","2014",18.59,,
"IT","Italy","E_CC_LO_PERC","only low","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W100_249","100-249","2016","2016",14.79,"b","break in series"
"IT","Italy","E_CC_LO_PERC","only low","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W100_249","100-249","2018","2018",18.08,,
"IT","Italy","E_CC_LO_PERC","only low","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W100_249","100-249","2020","2020",25.37,,
"IT","Italy","E_CC_LO_PERC","only low","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE250","250 and over","2014","2014",13.24,,
"IT","Italy","E_CC_LO_PERC","only low","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE250","250 and over","2016","2016",15.5,"b","break in series"
"IT","Italy","E_CC_LO_PERC","only low","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE250","250 and over","2018","2018",19.76,,
"IT","Italy","E_CC_LO_PERC","only low","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE250","250 and over","2020","2020",16.96,,
"IT","Italy","E_CC_LO_PERC","only low","0049","transport and storage, except warehousing and support activities for transportation (h except 53)","W_GE10","10 and over","2014","2014",20.39,,
"IT","Italy","E_CC_LO_PERC","only low","0049","transport and storage, except warehousing and support activities for transportation (h except 53)","W_GE10","10 and over","2016","2016",9.05,"b","break in series"
"IT","Italy","E_CC_LO_PERC","only low","0049","transport and storage, except warehousing and support activities for transportation (h except 53)","W_GE10","10 and over","2018","2018",6.92,,
"IT","Italy","E_CC_LO_PERC","only low","0049","transport and storage, except warehousing and support activities for transportation (h except 53)","W_GE10","10 and over","2020","2020",18.3,,
"IT","Italy","E_CC_ME_PERC","only medium","C","manufacturing","W10_49","10-49","2014","2014",24.61,,
"IT","Italy","E_CC_ME_PERC","only medium","C","manufacturing","W10_49","10-49","2016","2016",14.19,"b","break in series"
"IT","Italy","E_CC_ME_PERC","only medium","C","manufacturing","W10_49","10-49","2018","2018",11.17,,
"IT","Italy","E_CC_ME_PERC","only medium","C","manufacturing","W10_49","10-49","2020","2020",28.31,,
"IT","Italy","E_CC_ME_PERC","only medium","C","manufacturing","W_GE10","10 and over","2014","2014",24.46,,
"IT","Italy","E_CC_ME_PERC","only medium","C","manufacturing","W_GE10","10 and over","2016","2016",14.93,"b","break in series"
"IT","Italy","E_CC_ME_PERC","only medium","C","manufacturing","W_GE10","10 and over","2018","2018",12.67,,
"IT","Italy","E_CC_ME_PERC","only medium","C","manufacturing","W_GE10","10 and over","2020","2020",28.84,,
"IT","Italy","E_CC_ME_PERC","only medium","C","manufacturing","W50_99","50-99","2014","2014",24.45,,
"IT","Italy","E_CC_ME_PERC","only medium","C","manufacturing","W50_99","50-99","2016","2016",18.79,"b","break in series"
"IT","Italy","E_CC_ME_PERC","only medium","C","manufacturing","W50_99","50-99","2018","2018",18.23,,
"IT","Italy","E_CC_ME_PERC","only medium","C","manufacturing","W50_99","50-99","2020","2020",30.75,,
"IT","Italy","E_CC_ME_PERC","only medium","C","manufacturing","W100_249","100-249","2014","2014",21.61,,
"IT","Italy","E_CC_ME_PERC","only medium","C","manufacturing","W100_249","100-249","2016","2016",17.68,"b","break in series"
"IT","Italy","E_CC_ME_PERC","only medium","C","manufacturing","W100_249","100-249","2018","2018",26.21,,
"IT","Italy","E_CC_ME_PERC","only medium","C","manufacturing","W100_249","100-249","2020","2020",33.75,,
"IT","Italy","E_CC_ME_PERC","only medium","C","manufacturing","W_GE250","250 and over","2014","2014",24.23,,
"IT","Italy","E_CC_ME_PERC","only medium","C","manufacturing","W_GE250","250 and over","2016","2016",26.94,"b","break in series"
"IT","Italy","E_CC_ME_PERC","only medium","C","manufacturing","W_GE250","250 and over","2018","2018",26.63,,
"IT","Italy","E_CC_ME_PERC","only medium","C","manufacturing","W_GE250","250 and over","2020","2020",32.85,,
"IT","Italy","E_CC_ME_PERC","only medium","F","construction","W10_49","10-49","2014","2014",24.5,,
"IT","Italy","E_CC_ME_PERC","only medium","F","construction","W10_49","10-49","2016","2016",12.79,"b","break in series"
"IT","Italy","E_CC_ME_PERC","only medium","F","construction","W10_49","10-49","2018","2018",9,,
"IT","Italy","E_CC_ME_PERC","only medium","F","construction","W10_49","10-49","2020","2020",25.44,,
"IT","Italy","E_CC_ME_PERC","only medium","F","construction","W_GE10","10 and over","2014","2014",24.78,,
"IT","Italy","E_CC_ME_PERC","only medium","F","construction","W_GE10","10 and over","2016","2016",13.16,"b","break in series"
"IT","Italy","E_CC_ME_PERC","only medium","F","construction","W_GE10","10 and over","2018","2018",9.41,,
"IT","Italy","E_CC_ME_PERC","only medium","F","construction","W_GE10","10 and over","2020","2020",25.63,,
"IT","Italy","E_CC_ME_PERC","only medium","F","construction","W50_99","50-99","2014","2014",29.32,,
"IT","Italy","E_CC_ME_PERC","only medium","F","construction","W50_99","50-99","2016","2016",19.61,"b","break in series"
"IT","Italy","E_CC_ME_PERC","only medium","F","construction","W50_99","50-99","2018","2018",13.46,,
"IT","Italy","E_CC_ME_PERC","only medium","F","construction","W50_99","50-99","2020","2020",30.77,,
"IT","Italy","E_CC_ME_PERC","only medium","F","construction","W100_249","100-249","2014","2014",24.96,,
"IT","Italy","E_CC_ME_PERC","only medium","F","construction","W100_249","100-249","2016","2016",15.67,"b","break in series"
"IT","Italy","E_CC_ME_PERC","only medium","F","construction","W100_249","100-249","2018","2018",17.02,,
"IT","Italy","E_CC_ME_PERC","only medium","F","construction","W100_249","100-249","2020","2020",19.28,,
"IT","Italy","E_CC_ME_PERC","only medium","F","construction","W_GE250","250 and over","2014","2014",50.91,,
"IT","Italy","E_CC_ME_PERC","only medium","F","construction","W_GE250","250 and over","2016","2016",27.69,"b","break in series"
"IT","Italy","E_CC_ME_PERC","only medium","F","construction","W_GE250","250 and over","2018","2018",31.91,,
"IT","Italy","E_CC_ME_PERC","only medium","F","construction","W_GE250","250 and over","2020","2020",38.51,,
"IT","Italy","E_CC_ME_PERC","only medium","G","wholesale and retail trade repair of motor vehicles and motorcycles","W_GE10","10 and over","2014","2014",21.25,,
"IT","Italy","E_CC_ME_PERC","only medium","G","wholesale and retail trade repair of motor vehicles and motorcycles","W_GE10","10 and over","2016","2016",12.93,"b","break in series"
"IT","Italy","E_CC_ME_PERC","only medium","G","wholesale and retail trade repair of motor vehicles and motorcycles","W_GE10","10 and over","2018","2018",11.75,,
"IT","Italy","E_CC_ME_PERC","only medium","G","wholesale and retail trade repair of motor vehicles and motorcycles","W_GE10","10 and over","2020","2020",24.97,,
"IT","Italy","E_CC_ME_PERC","only medium","CA","manufacture of food products, beverages and tobacco products","W_GE10","10 and over","2014","2014",20.2,,
"IT","Italy","E_CC_ME_PERC","only medium","CA","manufacture of food products, beverages and tobacco products","W_GE10","10 and over","2016","2016",12.3,"b","break in series"
"IT","Italy","E_CC_ME_PERC","only medium","CA","manufacture of food products, beverages and tobacco products","W_GE10","10 and over","2018","2018",9.12,,
"IT","Italy","E_CC_ME_PERC","only medium","CA","manufacture of food products, beverages and tobacco products","W_GE10","10 and over","2020","2020",35.96,,
"IT","Italy","E_CC_ME_PERC","only medium","CB","manufacture of textiles, apparel, leather and related products","W_GE10","10 and over","2014","2014",25.88,,
"IT","Italy","E_CC_ME_PERC","only medium","CB","manufacture of textiles, apparel, leather and related products","W_GE10","10 and over","2016","2016",10.23,"b","break in series"
"IT","Italy","E_CC_ME_PERC","only medium","CB","manufacture of textiles, apparel, leather and related products","W_GE10","10 and over","2018","2018",7.24,,
"IT","Italy","E_CC_ME_PERC","only medium","CB","manufacture of textiles, apparel, leather and related products","W_GE10","10 and over","2020","2020",27.19,,
"IT","Italy","E_CC_ME_PERC","only medium","CC","manufacture of wood and paper products, and printing","W_GE10","10 and over","2014","2014",21.53,,
"IT","Italy","E_CC_ME_PERC","only medium","CC","manufacture of wood and paper products, and printing","W_GE10","10 and over","2016","2016",18.73,"b","break in series"
"IT","Italy","E_CC_ME_PERC","only medium","CC","manufacture of wood and paper products, and printing","W_GE10","10 and over","2018","2018",7.99,,
"IT","Italy","E_CC_ME_PERC","only medium","CC","manufacture of wood and paper products, and printing","W_GE10","10 and over","2020","2020",24.42,,
"IT","Italy","E_CC_ME_PERC","only medium","CH","manufacture of basic metals and fabricated metal products, except machinery and equipment","W_GE10","10 and over","2014","2014",25.76,,
"IT","Italy","E_CC_ME_PERC","only medium","CH","manufacture of basic metals and fabricated metal products, except machinery and equipment","W_GE10","10 and over","2016","2016",11.86,"b","break in series"
"IT","Italy","E_CC_ME_PERC","only medium","CH","manufacture of basic metals and fabricated metal products, except machinery and equipment","W_GE10","10 and over","2018","2018",11.63,,
"IT","Italy","E_CC_ME_PERC","only medium","CH","manufacture of basic metals and fabricated metal products, except machinery and equipment","W_GE10","10 and over","2020","2020",27.53,,
"IT","Italy","E_CC_ME_PERC","only medium","CL","manufacture of transport equipment","W_GE10","10 and over","2014","2014",31.42,,
"IT","Italy","E_CC_ME_PERC","only medium","CL","manufacture of transport equipment","W_GE10","10 and over","2016","2016",12.41,"b","break in series"
"IT","Italy","E_CC_ME_PERC","only medium","CL","manufacture of transport equipment","W_GE10","10 and over","2018","2018",8.57,,
"IT","Italy","E_CC_ME_PERC","only medium","CL","manufacture of transport equipment","W_GE10","10 and over","2020","2020",26.07,,
"IT","Italy","E_CC_ME_PERC","only medium","CM","other manufacturing, and repair and installation of machinery and equipment","W_GE10","10 and over","2014","2014",23.62,,
"IT","Italy","E_CC_ME_PERC","only medium","CM","other manufacturing, and repair and installation of machinery and equipment","W_GE10","10 and over","2016","2016",15.64,"b","break in series"
"IT","Italy","E_CC_ME_PERC","only medium","CM","other manufacturing, and repair and installation of machinery and equipment","W_GE10","10 and over","2018","2018",17.39,,
"IT","Italy","E_CC_ME_PERC","only medium","CM","other manufacturing, and repair and installation of machinery and equipment","W_GE10","10 and over","2020","2020",29.61,,
"IT","Italy","E_CC_ME_PERC","only medium","JC","it and other information services","W_GE10","10 and over","2014","2014",27.73,,
"IT","Italy","E_CC_ME_PERC","only medium","JC","it and other information services","W_GE10","10 and over","2016","2016",23.22,"b","break in series"
"IT","Italy","E_CC_ME_PERC","only medium","JC","it and other information services","W_GE10","10 and over","2018","2018",22.99,,
"IT","Italy","E_CC_ME_PERC","only medium","JC","it and other information services","W_GE10","10 and over","2020","2020",22.49,,
"IT","Italy","E_CC_ME_PERC","only medium","26","manufacture of computer, electronic and optical products","W_GE10","10 and over","2014","2014",28.11,,
"IT","Italy","E_CC_ME_PERC","only medium","26","manufacture of computer, electronic and optical products","W_GE10","10 and over","2016","2016",32.15,"b","break in series"
"IT","Italy","E_CC_ME_PERC","only medium","26","manufacture of computer, electronic and optical products","W_GE10","10 and over","2018","2018",25.87,,
"IT","Italy","E_CC_ME_PERC","only medium","26","manufacture of computer, electronic and optical products","W_GE10","10 and over","2020","2020",33.47,,
"IT","Italy","E_CC_ME_PERC","only medium","53","postal and courier activities","W_GE10","10 and over","2014","2014",46.07,,
"IT","Italy","E_CC_ME_PERC","only medium","53","postal and courier activities","W_GE10","10 and over","2016","2016",16.76,"b","break in series"
"IT","Italy","E_CC_ME_PERC","only medium","53","postal and courier activities","W_GE10","10 and over","2018","2018",29.13,,
"IT","Italy","E_CC_ME_PERC","only medium","53","postal and courier activities","W_GE10","10 and over","2020","2020",18.23,,
"IT","Italy","E_CC_ME_PERC","only medium","55","accommodation ","W_GE10","10 and over","2014","2014",23.39,,
"IT","Italy","E_CC_ME_PERC","only medium","55","accommodation ","W_GE10","10 and over","2016","2016",12.42,"b","break in series"
"IT","Italy","E_CC_ME_PERC","only medium","55","accommodation ","W_GE10","10 and over","2018","2018",6.13,,
"IT","Italy","E_CC_ME_PERC","only medium","55","accommodation ","W_GE10","10 and over","2020","2020",23.3,,
"IT","Italy","E_CC_ME_PERC","only medium","56","food service activities","W_GE10","10 and over","2014","2014",13.99,,
"IT","Italy","E_CC_ME_PERC","only medium","56","food service activities","W_GE10","10 and over","2016","2016",4.55,"b","break in series"
"IT","Italy","E_CC_ME_PERC","only medium","56","food service activities","W_GE10","10 and over","2018","2018",3.51,,
"IT","Italy","E_CC_ME_PERC","only medium","56","food service activities","W_GE10","10 and over","2020","2020",,"c","unseen data because of the statistical confidenciality"
"IT","Italy","E_CC_ME_PERC","only medium","58","publishing activities","W_GE10","10 and over","2014","2014",24.45,,
"IT","Italy","E_CC_ME_PERC","only medium","58","publishing activities","W_GE10","10 and over","2016","2016",25.01,"b","break in series"
"IT","Italy","E_CC_ME_PERC","only medium","58","publishing activities","W_GE10","10 and over","2018","2018",19.32,,
"IT","Italy","E_CC_ME_PERC","only medium","58","publishing activities","W_GE10","10 and over","2020","2020",33.56,,
"IT","Italy","E_CC_ME_PERC","only medium","61","telecommunications","W_GE10","10 and over","2014","2014",20.32,,
"IT","Italy","E_CC_ME_PERC","only medium","61","telecommunications","W_GE10","10 and over","2016","2016",19.57,"b","break in series"
"IT","Italy","E_CC_ME_PERC","only medium","61","telecommunications","W_GE10","10 and over","2018","2018",16.09,,
"IT","Italy","E_CC_ME_PERC","only medium","61","telecommunications","W_GE10","10 and over","2020","2020",20.97,,
"IT","Italy","E_CC_ME_PERC","only medium","68","real estate activities","W_GE10","10 and over","2014","2014",15.95,,
"IT","Italy","E_CC_ME_PERC","only medium","68","real estate activities","W_GE10","10 and over","2016","2016",16.71,"b","break in series"
"IT","Italy","E_CC_ME_PERC","only medium","68","real estate activities","W_GE10","10 and over","2018","2018",14.18,,
"IT","Italy","E_CC_ME_PERC","only medium","68","real estate activities","W_GE10","10 and over","2020","2020",23.84,,
"IT","Italy","E_CC_ME_PERC","only medium","79","travel agency, tour operator and other reservation service and related activities","W_GE10","10 and over","2014","2014",20.76,,
"IT","Italy","E_CC_ME_PERC","only medium","79","travel agency, tour operator and other reservation service and related activities","W_GE10","10 and over","2016","2016",19.68,"b","break in series"
"IT","Italy","E_CC_ME_PERC","only medium","79","travel agency, tour operator and other reservation service and related activities","W_GE10","10 and over","2018","2018",17.91,,
